tiempo_espera %clientes_declinan %cajero0 %cajero1 %cajero2 %cajero3
6.529255319148936 18.082788671023962 20.416666666666668 20.625 19.791666666666664 20.416666666666668
7.853018372703412 27.151051625239003 20.208333333333332 20.208333333333332 20.416666666666668 20.208333333333332
6.905913978494624 13.286713286713287 20.833333333333336 19.791666666666664 21.25 21.666666666666668
6.130890052356021 22.983870967741936 21.041666666666668 21.25 22.708333333333332 23.125
6.421333333333333 23.625254582484725 19.583333333333332 20.0 20.625 20.0
4.828125 13.31828442437923 20.416666666666668 21.875 20.833333333333336 21.666666666666668
6.054830287206267 26.76864244741874 21.25 19.375 20.416666666666668 21.25
6.118421052631579 21.487603305785125 20.0 20.416666666666668 19.791666666666664 21.666666666666668
5.5809018567639255 17.505470459518598 20.416666666666668 20.208333333333332 20.208333333333332 20.416666666666668
6.781002638522428 18.318965517241377 20.0 20.416666666666668 20.625 21.041666666666668
5.2063492063492065 16.55629139072848 19.791666666666664 20.416666666666668 21.458333333333332 21.25
7.372654155495979 23.565573770491806 19.791666666666664 21.041666666666668 20.416666666666668 21.875
5.624338624338624 21.08559498956159 20.833333333333336 20.208333333333332 20.208333333333332 19.375
5.005235602094241 15.673289183222957 20.416666666666668 20.833333333333336 20.208333333333332 20.625
4.254641909814324 17.86492374727669 20.208333333333332 20.833333333333336 20.625 21.25
4.689008042895442 14.449541284403669 21.458333333333332 22.291666666666668 22.083333333333332 23.75
6.379310344827586 23.52941176470588 20.416666666666668 20.833333333333336 20.833333333333336 21.041666666666668
7.860158311345646 19.53290870488323 18.958333333333332 20.416666666666668 20.208333333333332 20.208333333333332
6.635170603674541 19.45031712473573 20.833333333333336 21.25 20.416666666666668 20.833333333333336
4.476315789473684 20.0 20.416666666666668 20.833333333333336 21.666666666666668 21.875
6.312997347480106 21.458333333333332 20.625 20.625 21.25 22.083333333333332
6.6266318537859 18.683651804670912 20.208333333333332 20.625 19.791666666666664 20.416666666666668
5.3430079155672825 25.540275049115913 20.208333333333332 20.0 20.0 20.833333333333336
6.512064343163539 17.660044150110377 20.833333333333336 21.25 22.291666666666668 21.458333333333332
5.3201058201058204 20.253164556962027 20.625 21.458333333333332 21.041666666666668 24.583333333333332
7.140161725067386 27.111984282907663 20.833333333333336 21.25 21.666666666666668 23.75
6.159151193633952 20.964360587002094 19.791666666666664 20.208333333333332 20.416666666666668 20.625
6.973753280839895 20.125786163522015 20.208333333333332 20.416666666666668 20.416666666666668 20.833333333333336
7.832474226804123 21.29817444219067 20.833333333333336 21.25 21.041666666666668 21.041666666666668
4.383977900552487 15.813953488372093 21.666666666666668 21.458333333333332 23.541666666666668 26.25
6.4188481675392675 21.560574948665298 20.625 20.416666666666668 21.041666666666668 20.833333333333336
5.802631578947368 19.148936170212767 20.0 21.875 21.041666666666668 22.083333333333332
6.970822281167108 25.198412698412696 20.0 19.791666666666664 20.833333333333336 21.875
6.27720207253886 14.977973568281937 20.0 21.041666666666668 21.458333333333332 21.458333333333332
5.732620320855615 18.872017353579178 21.458333333333332 20.416666666666668 22.5 21.666666666666668
7.35904255319149 19.48608137044968 20.208333333333332 20.625 20.208333333333332 20.833333333333336
5.110526315789474 22.131147540983605 20.625 20.416666666666668 20.625 21.041666666666668
6.880952380952381 18.53448275862069 20.0 20.208333333333332 20.0 20.833333333333336
6.285714285714286 26.459143968871597 20.416666666666668 20.625 21.041666666666668 21.666666666666668
7.026737967914438 17.802197802197803 20.625 20.416666666666668 22.5 21.666666666666668
6.908376963350785 22.35772357723577 20.416666666666668 20.416666666666668 20.625 20.625
4.945652173913044 7.769423558897243 20.833333333333336 21.458333333333332 22.916666666666664 25.416666666666664
6.875661375661376 14.285714285714285 20.625 20.416666666666668 21.25 22.291666666666668
6.7851458885941645 16.96035242290749 20.208333333333332 20.416666666666668 20.833333333333336 20.208333333333332
5.679144385026738 18.161925601750546 20.416666666666668 21.041666666666668 21.041666666666668 21.666666666666668
4.915567282321899 18.669527896995707 20.416666666666668 20.416666666666668 20.833333333333336 21.041666666666668
3.9592391304347827 14.219114219114218 20.625 22.5 23.958333333333336 24.791666666666668
5.721354166666667 18.816067653276956 20.833333333333336 20.208333333333332 20.208333333333332 20.416666666666668
5.95 20.168067226890756 21.041666666666668 20.625 21.041666666666668 22.291666666666668
6.856770833333333 20.33195020746888 20.416666666666668 20.833333333333336 21.458333333333332 21.25
5.348404255319149 19.313304721030043 20.208333333333332 20.625 20.833333333333336 21.458333333333332
4.939313984168866 19.53290870488323 20.208333333333332 20.416666666666668 20.625 21.458333333333332
4.447368421052632 19.148936170212767 20.208333333333332 21.041666666666668 21.041666666666668 21.666666666666668
6.321808510638298 11.943793911007026 20.0 20.625 20.625 20.833333333333336
6.031331592689295 16.73913043478261 20.833333333333336 20.833333333333336 20.208333333333332 20.625
5.773333333333333 16.481069042316257 20.833333333333336 20.833333333333336 21.25 20.625
4.963350785340314 22.983870967741936 21.041666666666668 21.25 21.25 22.708333333333332
6.551724137931035 23.3739837398374 19.791666666666664 20.0 20.625 20.625
6.455263157894737 20.168067226890756 21.25 21.25 22.708333333333332 23.333333333333332
5.994778067885117 16.73913043478261 20.416666666666668 20.208333333333332 21.666666666666668 21.875
6.444444444444445 23.481781376518217 20.625 20.208333333333332 21.041666666666668 21.875
4.781333333333333 11.347517730496454 20.625 20.833333333333336 22.083333333333332 23.75
7.0890052356020945 22.35772357723577 20.833333333333336 20.416666666666668 21.458333333333332 21.041666666666668
6.699208443271768 18.142548596112313 20.208333333333332 20.0 20.208333333333332 20.208333333333332
5.9246753246753245 18.259023354564754 20.625 20.625 20.625 20.625
6.310344827586207 20.964360587002094 20.0 20.0 20.208333333333332 20.833333333333336
6.309711286089239 20.292887029288703 20.208333333333332 20.416666666666668 20.416666666666668 20.833333333333336
7.097112860892389 20.125786163522015 21.458333333333332 20.833333333333336 21.25 23.333333333333332
4.194225721784777 13.013698630136986 20.416666666666668 21.25 22.291666666666668 23.75
7.342105263157895 17.570498915401302 20.416666666666668 21.25 20.833333333333336 21.25
5.002604166666667 18.9873417721519 20.208333333333332 20.0 20.625 20.0
5.522546419098143 29.001883239171374 20.833333333333336 21.041666666666668 20.833333333333336 21.041666666666668
7.321899736147757 18.142548596112313 20.208333333333332 20.0 21.041666666666668 21.458333333333332
6.881266490765172 20.210526315789473 21.25 20.0 20.833333333333336 21.25
5.273684210526316 18.27956989247312 19.791666666666664 20.625 20.208333333333332 20.833333333333336
4.71578947368421 19.831223628691983 20.208333333333332 21.25 20.416666666666668 21.041666666666668
6.096 21.052631578947366 21.458333333333332 22.083333333333332 22.083333333333332 22.291666666666668
7.339522546419098 23.684210526315788 20.0 20.0 20.0 20.208333333333332
6.296103896103896 16.666666666666664 20.416666666666668 20.208333333333332 20.625 20.416666666666668
5.333333333333333 20.382165605095544 20.0 19.791666666666664 20.208333333333332 22.291666666666668
6.836898395721925 20.085470085470085 20.416666666666668 21.25 21.041666666666668 22.708333333333332
6.9736147757255935 20.876826722338205 19.791666666666664 20.416666666666668 20.625 20.833333333333336
7.578125 21.472392638036812 20.625 20.208333333333332 20.833333333333336 21.458333333333332
4.167539267015707 19.06779661016949 21.041666666666668 20.416666666666668 20.208333333333332 20.208333333333332
7.1386666666666665 19.700214132762312 20.416666666666668 20.625 21.25 23.125
7.0 23.694779116465863 20.0 19.791666666666664 20.208333333333332 20.625
5.680851063829787 19.13978494623656 20.416666666666668 20.416666666666668 22.083333333333332 22.083333333333332
6.775725593667546 21.532091097308488 20.625 21.041666666666668 21.875 20.833333333333336
6.168449197860962 23.36065573770492 20.625 20.0 20.208333333333332 21.458333333333332
6.414698162729659 20.95435684647303 20.416666666666668 21.041666666666668 21.041666666666668 22.083333333333332
6.301047120418848 21.237113402061855 20.625 19.791666666666664 21.25 20.625
7.4934383202099735 18.93617021276596 20.0 20.416666666666668 20.625 21.25
6.091152815013404 16.926503340757236 20.208333333333332 21.458333333333332 22.5 22.083333333333332
6.371352785145889 19.098712446351932 19.791666666666664 21.25 22.5 21.875
5.422976501305483 17.45689655172414 20.208333333333332 20.208333333333332 20.625 21.041666666666668
7.4668435013262595 18.398268398268396 20.208333333333332 21.041666666666668 20.625 20.416666666666668
6.559366754617415 19.873150105708245 20.625 19.791666666666664 20.625 21.041666666666668
6.701846965699208 23.434343434343436 20.0 21.041666666666668 21.458333333333332 20.416666666666668
6.219321148825065 19.027484143763214 20.833333333333336 20.0 21.25 21.666666666666668
5.242105263157895 20.997920997921 20.416666666666668 21.458333333333332 20.625 21.666666666666668
6.662269129287599 17.067833698030636 20.416666666666668 20.0 20.625 21.666666666666668
5.5942408376963355 14.349775784753364 20.625 20.833333333333336 21.041666666666668 21.25
6.116279069767442 14.757709251101323 20.208333333333332 21.25 20.833333333333336 21.458333333333332
6.846965699208443 17.067833698030636 20.208333333333332 20.833333333333336 21.041666666666668 20.833333333333336
5.105540897097625 14.63963963963964 20.416666666666668 20.625 20.625 21.25
4.086720867208672 20.12987012987013 20.208333333333332 21.666666666666668 20.833333333333336 21.875
5.650793650793651 17.46724890829694 20.416666666666668 20.208333333333332 20.208333333333332 20.416666666666668
7.307486631016043 20.255863539445627 20.416666666666668 21.458333333333332 20.833333333333336 21.458333333333332
4.973118279569892 18.06167400881057 20.625 20.833333333333336 21.458333333333332 23.125
5.794270833333333 15.2317880794702 21.041666666666668 20.833333333333336 20.833333333333336 22.5
6.427055702917772 20.964360587002094 20.208333333333332 20.0 19.583333333333332 20.833333333333336
6.99468085106383 19.48608137044968 20.625 21.25 21.25 23.125
8.074666666666667 24.089068825910932 20.416666666666668 21.041666666666668 22.083333333333332 23.541666666666668
4.721784776902887 13.211845102505695 21.041666666666668 21.25 21.25 22.5
6.225201072386059 17.841409691629956 20.0 21.458333333333332 21.875 23.541666666666668
5.921409214092141 18.722466960352424 21.25 21.875 22.291666666666668 23.541666666666668
7.20997375328084 23.340040241448694 20.0 20.208333333333332 20.625 21.041666666666668
6.010554089709762 15.401785714285715 19.791666666666664 20.625 20.208333333333332 21.25
5.71505376344086 17.516629711751662 20.833333333333336 21.25 21.875 22.708333333333332
6.5661375661375665 19.745222929936308 20.416666666666668 21.458333333333332 21.875 22.708333333333332
5.540682414698162 23.647294589178355 20.416666666666668 20.208333333333332 20.416666666666668 20.208333333333332
5.239473684210527 17.03056768558952 21.25 21.25 20.833333333333336 22.291666666666668
6.984293193717278 20.250521920668056 20.0 20.833333333333336 20.416666666666668 20.0
5.527851458885942 13.333333333333334 20.833333333333336 22.083333333333332 21.875 21.875
5.005291005291006 23.481781376518217 20.208333333333332 20.208333333333332 21.25 21.458333333333332
5.356020942408377 17.8494623655914 20.208333333333332 20.208333333333332 20.625 20.416666666666668
7.532299741602067 20.37037037037037 20.416666666666668 20.625 21.25 21.458333333333332
5.418230563002681 19.95708154506438 20.625 20.833333333333336 21.666666666666668 23.958333333333336
4.920634920634921 19.402985074626866 19.583333333333332 19.791666666666664 20.416666666666668 20.625
7.731578947368421 21.810699588477366 20.833333333333336 21.041666666666668 20.625 20.625
5.716931216931217 16.740088105726873 20.208333333333332 19.791666666666664 20.416666666666668 20.625
5.267015706806283 10.74766355140187 20.833333333333336 20.0 19.791666666666664 22.083333333333332
7.0 15.70796460176991 20.625 20.416666666666668 21.25 21.041666666666668
6.412532637075718 19.198312236286917 20.208333333333332 20.625 20.625 20.208333333333332
6.11968085106383 12.354312354312354 19.791666666666664 20.625 22.083333333333332 22.291666666666668
5.69811320754717 13.921113689095128 20.208333333333332 21.666666666666668 22.083333333333332 23.75
5.648 23.625254582484725 20.208333333333332 20.625 20.625 20.416666666666668
7.4934383202099735 21.765913757700204 20.416666666666668 20.833333333333336 20.208333333333332 21.25
7.005434782608695 18.403547671840354 21.458333333333332 22.708333333333332 22.083333333333332 21.875
6.682539682539683 24.4 20.208333333333332 20.625 20.416666666666668 20.416666666666668
5.444444444444445 18.181818181818183 20.0 19.583333333333332 20.0 20.625
4.811671087533156 21.458333333333332 20.208333333333332 20.416666666666668 19.791666666666664 20.625
6.645502645502646 22.061855670103093 20.416666666666668 20.0 20.416666666666668 20.416666666666668
7.315508021390374 21.920668058455114 21.666666666666668 21.875 23.958333333333336 23.958333333333336
6.240105540897098 16.519823788546255 20.208333333333332 20.208333333333332 20.625 20.833333333333336
5.800524934383202 14.76510067114094 20.0 20.208333333333332 21.458333333333332 20.833333333333336
7.630606860158311 21.369294605809127 21.041666666666668 22.291666666666668 22.083333333333332 22.708333333333332
5.96578947368421 16.849015317286653 20.833333333333336 20.833333333333336 21.25 21.875
6.981627296587926 18.58974358974359 19.791666666666664 20.625 20.416666666666668 20.208333333333332
5.517060367454068 22.244897959183675 20.416666666666668 20.625 20.416666666666668 20.0
4.133858267716535 15.333333333333332 20.416666666666668 19.791666666666664 20.833333333333336 21.875
6.906666666666666 20.88607594936709 19.583333333333332 20.208333333333332 20.625 20.208333333333332
7.339572192513369 19.914346895074946 20.833333333333336 21.041666666666668 21.041666666666668 22.708333333333332
5.044736842105263 22.920892494929006 20.208333333333332 20.0 20.625 20.416666666666668
5.913157894736842 23.232323232323232 20.208333333333332 19.791666666666664 20.416666666666668 20.625
4.3046875 20.16632016632017 20.416666666666668 21.041666666666668 20.625 21.041666666666668
7.6710875331564985 19.957537154989385 20.208333333333332 20.208333333333332 21.041666666666668 21.25
5.868279569892473 15.068493150684931 20.416666666666668 20.833333333333336 20.416666666666668 21.458333333333332
7.755263157894737 24.45328031809145 20.208333333333332 20.0 20.0 21.041666666666668
5.087071240105541 21.694214876033058 20.416666666666668 20.625 20.833333333333336 20.416666666666668
6.35904255319149 21.50313152400835 20.833333333333336 21.458333333333332 21.875 21.666666666666668
6.816 17.582417582417584 19.583333333333332 20.0 19.791666666666664 21.041666666666668
4.246719160104987 21.765913757700204 20.625 21.25 21.041666666666668 21.666666666666668
4.7238605898123325 17.660044150110377 20.833333333333336 20.416666666666668 21.458333333333332 22.708333333333332
5.970744680851064 20.0 20.833333333333336 21.458333333333332 20.833333333333336 21.666666666666668
7.48051948051948 22.06477732793522 20.416666666666668 20.0 20.416666666666668 20.0
6.420212765957447 21.82952182952183 20.208333333333332 20.833333333333336 20.625 21.666666666666668
7.31283422459893 18.161925601750546 20.416666666666668 19.166666666666668 20.416666666666668 20.208333333333332
7.5476190476190474 25.14851485148515 19.791666666666664 20.0 20.625 20.833333333333336
4.783068783068783 16.371681415929203 20.833333333333336 20.208333333333332 20.208333333333332 20.208333333333332
4.5611702127659575 24.9500998003992 19.583333333333332 19.375 20.416666666666668 20.833333333333336
6.234666666666667 18.30065359477124 21.458333333333332 21.458333333333332 22.291666666666668 23.541666666666668
6.456185567010309 14.725274725274726 20.208333333333332 20.416666666666668 21.458333333333332 20.625
5.5 19.48608137044968 20.0 21.25 21.25 22.291666666666668
6.111111111111111 22.699386503067483 20.833333333333336 20.0 20.416666666666668 20.208333333333332
5.623684210526315 16.666666666666664 20.625 21.25 20.416666666666668 20.833333333333336
5.589333333333333 14.187643020594965 21.041666666666668 20.833333333333336 23.958333333333336 25.208333333333332
8.021220159151193 25.787401574803148 20.208333333333332 20.833333333333336 20.625 20.833333333333336
7.174479166666667 21.149897330595483 19.791666666666664 20.208333333333332 20.625 21.041666666666668
5.89247311827957 16.778523489932887 19.791666666666664 21.875 22.083333333333332 24.166666666666668
7.274666666666667 19.35483870967742 19.791666666666664 21.25 21.041666666666668 21.041666666666668
7.511811023622047 25.294117647058822 20.625 21.041666666666668 21.041666666666668 20.208333333333332
5.729946524064171 17.073170731707318 21.666666666666668 21.458333333333332 21.458333333333332 23.125
7.6947368421052635 22.131147540983605 20.833333333333336 21.458333333333332 21.666666666666668 23.541666666666668
7.2356020942408374 23.446893787575153 20.416666666666668 19.791666666666664 21.25 21.041666666666668
5.485175202156334 20.556745182012847 20.625 20.833333333333336 21.666666666666668 22.5
5.669354838709677 20.51282051282051 20.208333333333332 20.416666666666668 21.25 21.25
7.413157894736842 22.920892494929006 20.208333333333332 21.458333333333332 20.833333333333336 22.708333333333332
6.745454545454545 18.776371308016877 20.625 21.25 21.458333333333332 21.875
6.672823218997362 18.843683083511777 20.416666666666668 20.833333333333336 20.416666666666668 21.875
6.342931937172775 25.098039215686274 20.208333333333332 20.625 20.625 19.791666666666664
5.80106100795756 18.398268398268396 19.791666666666664 20.208333333333332 20.0 20.208333333333332
6.965699208443271 19.873150105708245 20.833333333333336 21.666666666666668 20.833333333333336 21.041666666666668
7.338666666666667 20.88607594936709 19.791666666666664 20.833333333333336 20.833333333333336 20.833333333333336
5.4884910485933505 16.274089935760173 21.041666666666668 20.625 21.041666666666668 21.25
5.458666666666667 14.578587699316628 20.208333333333332 20.416666666666668 20.833333333333336 22.5
5.480211081794195 19.53290870488323 19.583333333333332 20.416666666666668 21.041666666666668 20.208333333333332
4.741514360313316 21.836734693877553 20.208333333333332 21.041666666666668 21.041666666666668 20.208333333333332
6.053619302949062 16.741071428571427 20.416666666666668 20.416666666666668 22.083333333333332 25.208333333333332
5.039267015706806 16.593886462882097 20.416666666666668 20.416666666666668 20.625 20.625
5.7506561679790025 11.805555555555555 20.416666666666668 21.25 20.833333333333336 21.041666666666668
5.597368421052631 18.27956989247312 20.208333333333332 20.208333333333332 21.25 21.041666666666668
5.794117647058823 14.80637813211845 20.416666666666668 21.666666666666668 22.083333333333332 24.791666666666668
5.845945945945946 22.268907563025213 20.416666666666668 20.208333333333332 20.208333333333332 20.625
5.841397849462366 17.516629711751662 21.041666666666668 21.458333333333332 21.666666666666668 22.083333333333332
5.354666666666667 9.63855421686747 20.416666666666668 21.041666666666668 21.25 22.083333333333332
5.039370078740157 18.064516129032256 20.416666666666668 21.458333333333332 22.291666666666668 22.916666666666664
6.729658792650919 18.240343347639485 20.833333333333336 20.0 20.208333333333332 21.25
7.559366754617415 19.53290870488323 20.208333333333332 20.416666666666668 20.208333333333332 20.625
5.191489361702128 19.82942430703625 19.791666666666664 19.791666666666664 19.791666666666664 20.833333333333336
6.6587926509186355 20.125786163522015 20.625 19.791666666666664 20.625 21.25
5.739247311827957 18.599562363238512 20.0 20.0 20.625 22.291666666666668
6.358839050131926 19.361702127659576 20.208333333333332 20.625 20.625 21.458333333333332
6.464566929133858 16.812227074235807 20.0 20.416666666666668 20.625 20.833333333333336
5.443569553805775 19.95798319327731 20.208333333333332 19.791666666666664 20.0 20.208333333333332
7.63563829787234 23.421588594704684 20.833333333333336 20.208333333333332 21.041666666666668 20.833333333333336
5.842391304347826 15.011547344110854 21.25 22.291666666666668 24.375 26.25
5.37922077922078 17.381974248927037 20.416666666666668 20.416666666666668 20.416666666666668 20.625
7.39095744680851 18.614718614718615 20.208333333333332 21.041666666666668 20.416666666666668 21.25
4.7727272727272725 11.79245283018868 21.041666666666668 21.666666666666668 22.5 24.583333333333332
4.313471502590674 17.52136752136752 20.0 20.625 20.833333333333336 20.833333333333336
5.8921052631578945 22.448979591836736 20.416666666666668 20.833333333333336 20.833333333333336 21.25
7.669333333333333 20.212765957446805 21.25 20.625 22.708333333333332 22.083333333333332
6.110817941952506 15.777777777777777 20.625 20.416666666666668 20.416666666666668 21.041666666666668
5.062337662337662 17.558886509635975 20.0 20.625 20.208333333333332 21.666666666666668
7.0344827586206895 22.42798353909465 20.416666666666668 20.833333333333336 21.25 21.875
5.955380577427822 19.789473684210527 20.0 20.208333333333332 20.625 20.625
6.117333333333334 16.851441241685144 20.208333333333332 19.791666666666664 20.416666666666668 20.833333333333336
5.92 17.943107221006567 20.416666666666668 20.208333333333332 20.416666666666668 20.0
6.951871657754011 20.59447983014862 20.625 20.833333333333336 20.833333333333336 21.875
7.077519379844961 20.533880903490758 20.416666666666668 21.041666666666668 20.208333333333332 20.625
7.240105540897098 17.965367965367964 20.208333333333332 20.416666666666668 20.0 20.833333333333336
4.122715404699739 21.35523613963039 20.208333333333332 20.0 21.25 20.416666666666668
5.637333333333333 16.851441241685144 20.208333333333332 20.625 21.25 23.958333333333336
6.010554089709762 25.540275049115913 19.791666666666664 20.416666666666668 19.375 20.0
5.801587301587301 21.08559498956159 20.208333333333332 20.833333333333336 21.458333333333332 21.666666666666668
7.421052631578948 16.849015317286653 19.583333333333332 20.625 20.416666666666668 20.833333333333336
6.836021505376344 16.40449438202247 20.416666666666668 20.625 21.041666666666668 22.083333333333332
5.831550802139038 25.2 19.791666666666664 20.416666666666668 21.041666666666668 21.25
5.319148936170213 16.62971175166297 20.833333333333336 20.416666666666668 21.25 21.666666666666668
5.072 23.46938775510204 19.583333333333332 20.208333333333332 19.583333333333332 20.0
6.909090909090909 16.846652267818573 20.625 21.041666666666668 21.041666666666668 20.833333333333336
5.36604774535809 18.22125813449024 20.625 21.25 21.458333333333332 22.5
5.856 17.582417582417584 20.208333333333332 20.625 21.041666666666668 21.875
5.415094339622642 17.738359201773836 20.833333333333336 21.666666666666668 22.916666666666664 22.083333333333332
5.359459459459459 20.770877944325484 19.583333333333332 19.791666666666664 20.0 21.041666666666668
